Source Audio,Part,Start(sec),Start (min:sec),Distance,Status,Human_validation,Comment
ml17_280a_0110_part51.wav,51,255,4:15,0.259,Void,To_validate,
ml17_280a_0114_part58.wav,58,290,4:50,0.2589,Void,To_validate,
ml17_280a_0141_part43.wav,43,215,3:35,0.2589,Void,To_validate,
ml17_280a_0084_part54.wav,54,270,4:30,0.2588,Void,To_validate,
ml17_280a_0021_part1.wav,1,5,0:05,0.2588,Void,To_validate,
ml17_280a_0071_part28.wav,28,140,2:20,0.2588,Void,To_validate,
ml17_280a_0029_part40.wav,40,200,3:20,0.2587,Void,To_validate,
ml17_280a_0086_part0.wav,0,0,0:00,0.2587,Void,To_validate,
ml17_280a_0126_part15.wav,15,75,1:15,0.2586,Void,To_validate,
ml17_280a_0145_part65.wav,65,325,5:25,0.2585,Void,To_validate,
ml17_280a_0027_part2.wav,2,10,0:10,0.2585,Void,To_validate,
ml17_280a_0028_part12.wav,12,60,1:00,0.2584,Void,To_validate,
ml17_280a_0120_part13.wav,13,65,1:05,0.2584,Void,To_validate,
ml17_280a_0087_part43.wav,43,215,3:35,0.2584,Void,To_validate,
ml17_280a_0157_part9.wav,9,45,0:45,0.2584,Void,To_validate,
ml17_280a_0014_part6.wav,6,30,0:30,0.2583,Void,To_validate,
ml17_280a_0031_part39.wav,39,195,3:15,0.2582,Void,To_validate,
ml17_280a_0129_part52.wav,52,260,4:20,0.2582,Void,To_validate,
ml17_280a_0002_part30.wav,30,150,2:30,0.2581,Void,To_validate,
ml17_280a_0147_part7.wav,7,35,0:35,0.2581,Void,To_validate,
ml17_280a_0077_part51.wav,51,255,4:15,0.2581,Void,To_validate,
ml17_280a_0141_part38.wav,38,190,3:10,0.258,Void,To_validate,
ml17_280a_0047_part7.wav,7,35,0:35,0.258,Void,To_validate,
ml17_280a_0067_part7.wav,7,35,0:35,0.258,Void,To_validate,
ml17_280a_0105_part26.wav,26,130,2:10,0.2579,Void,To_validate,
ml17_280a_0024_part14.wav,14,70,1:10,0.2579,Void,To_validate,
ml17_280a_0108_part1.wav,1,5,0:05,0.2579,Void,To_validate,
ml17_280a_0146_part59.wav,59,295,4:55,0.2579,Void,To_validate,
ml17_280a_0011_part42.wav,42,210,3:30,0.2578,Void,To_validate,
ml17_280a_0046_part15.wav,15,75,1:15,0.2578,Void,To_validate,
ml17_280a_0039_part61.wav,61,305,5:05,0.2577,Void,To_validate,
ml17_280a_0079_part26.wav,26,130,2:10,0.2577,Void,To_validate,
ml17_280a_0135_part17.wav,17,85,1:25,0.2577,Void,To_validate,
ml17_280a_0098_part58.wav,58,290,4:50,0.2577,Void,To_validate,
ml17_280a_0132_part8.wav,8,40,0:40,0.2577,Void,To_validate,
ml17_280a_0019_part17.wav,17,85,1:25,0.2575,Void,To_validate,
ml17_280a_0135_part14.wav,14,70,1:10,0.2575,Void,To_validate,
ml17_280a_0003_part1.wav,1,5,0:05,0.2575,Void,To_validate,
ml17_280a_0012_part53.wav,53,265,4:25,0.2574,Void,To_validate,
ml17_280a_0038_part15.wav,15,75,1:15,0.2574,Void,To_validate,
ml17_280a_0086_part3.wav,3,15,0:15,0.2574,Void,To_validate,
ml17_280a_0145_part17.wav,17,85,1:25,0.2574,Void,To_validate,
ml17_280a_0034_part55.wav,55,275,4:35,0.2574,Void,To_validate,
ml17_280a_0124_part1.wav,1,5,0:05,0.2573,Void,To_validate,
ml17_280a_0137_part55.wav,55,275,4:35,0.2573,Void,To_validate,
ml17_280a_0023_part4.wav,4,20,0:20,0.2573,Void,To_validate,
ml17_280a_0154_part58.wav,58,290,4:50,0.2573,Void,To_validate,
ml17_280a_0057_part57.wav,57,285,4:45,0.2571,Void,To_validate,
ml17_280a_0156_part8.wav,8,40,0:40,0.2571,Void,To_validate,
ml17_280a_0038_part35.wav,35,175,2:55,0.257,Void,To_validate,
ml17_280a_0008_part53.wav,53,265,4:25,0.257,Void,To_validate,
ml17_280a_0135_part9.wav,9,45,0:45,0.257,Void,To_validate,
ml17_280a_0111_part16.wav,16,80,1:20,0.2569,Void,To_validate,
ml17_280a_0166_part51.wav,51,255,4:15,0.2569,Void,To_validate,
ml17_280a_0153_part29.wav,29,145,2:25,0.2569,Void,To_validate,
ml17_280a_0149_part7.wav,7,35,0:35,0.2569,Void,To_validate,
ml17_280a_0052_part40.wav,40,200,3:20,0.2567,Void,To_validate,
ml17_280a_0023_part32.wav,32,160,2:40,0.2567,Void,To_validate,
ml17_280a_0162_part6.wav,6,30,0:30,0.2567,Void,To_validate,
ml17_280a_0046_part19.wav,19,95,1:35,0.2567,Void,To_validate,
ml17_280a_0051_part13.wav,13,65,1:05,0.2567,Void,To_validate,
ml17_280a_0090_part0.wav,0,0,0:00,0.2567,Void,To_validate,
ml17_280a_0129_part1.wav,1,5,0:05,0.2567,Void,To_validate,
ml17_280a_0076_part3.wav,3,15,0:15,0.2567,Void,To_validate,
ml17_280a_0068_part1.wav,1,5,0:05,0.2567,Void,To_validate,
ml17_280a_0110_part0.wav,0,0,0:00,0.2567,Void,To_validate,
ml17_280a_0114_part13.wav,13,65,1:05,0.2566,Void,To_validate,
ml17_280a_0001_part15.wav,15,75,1:15,0.2566,Void,To_validate,
ml17_280a_0079_part24.wav,24,120,2:00,0.2566,Void,To_validate,
ml17_280a_0057_part0.wav,0,0,0:00,0.2565,Void,To_validate,
ml17_280a_0135_part21.wav,21,105,1:45,0.2565,Void,To_validate,
ml17_280a_0076_part5.wav,5,25,0:25,0.2565,Void,To_validate,
ml17_280a_0045_part24.wav,24,120,2:00,0.2565,Void,To_validate,
ml17_280a_0118_part58.wav,58,290,4:50,0.2564,Void,To_validate,
ml17_280a_0052_part30.wav,30,150,2:30,0.2564,Void,To_validate,
ml17_280a_0059_part27.wav,27,135,2:15,0.2564,Void,To_validate,
ml17_280a_0023_part13.wav,13,65,1:05,0.2564,Void,To_validate,
ml17_280a_0110_part42.wav,42,210,3:30,0.2563,Void,To_validate,
ml17_280a_0015_part8.wav,8,40,0:40,0.2562,Void,To_validate,
ml17_280a_0160_part0.wav,0,0,0:00,0.2562,Void,To_validate,
ml17_280a_0113_part8.wav,8,40,0:40,0.2562,Void,To_validate,
ml17_280a_0109_part8.wav,8,40,0:40,0.2561,Void,To_validate,
ml17_280a_0046_part11.wav,11,55,0:55,0.2561,Void,To_validate,
ml17_280a_0152_part41.wav,41,205,3:25,0.2561,Void,To_validate,
ml17_280a_0163_part3.wav,3,15,0:15,0.256,Void,To_validate,
ml17_280a_0025_part4.wav,4,20,0:20,0.256,Void,To_validate,
ml17_280a_0145_part25.wav,25,125,2:05,0.256,Void,To_validate,
ml17_280a_0070_part39.wav,39,195,3:15,0.2559,Void,To_validate,
ml17_280a_0126_part35.wav,35,175,2:55,0.2558,Void,To_validate,
ml17_280a_0069_part57.wav,57,285,4:45,0.2558,Void,To_validate,
ml17_280a_0076_part2.wav,2,10,0:10,0.2558,Void,To_validate,
ml17_280a_0035_part16.wav,16,80,1:20,0.2558,Void,To_validate,
ml17_280a_0007_part20.wav,20,100,1:40,0.2557,Void,To_validate,
ml17_280a_0095_part2.wav,2,10,0:10,0.2557,Void,To_validate,
ml17_280a_0011_part1.wav,1,5,0:05,0.2556,Void,To_validate,
ml17_280a_0166_part57.wav,57,285,4:45,0.2556,Void,To_validate,
ml17_280a_0146_part2.wav,2,10,0:10,0.2556,Void,To_validate,
ml17_280a_0050_part7.wav,7,35,0:35,0.2555,Void,To_validate,
ml17_280a_0037_part11.wav,11,55,0:55,0.2555,Void,To_validate,
ml17_280a_0042_part62.wav,62,310,5:10,0.2555,Void,To_validate,
ml17_280a_0109_part3.wav,3,15,0:15,0.2554,Void,To_validate,
ml17_280a_0072_part50.wav,50,250,4:10,0.2554,Void,To_validate,
ml17_280a_0089_part35.wav,35,175,2:55,0.2554,Void,To_validate,
ml17_280a_0134_part11.wav,11,55,0:55,0.2553,Void,To_validate,
ml17_280a_0104_part39.wav,39,195,3:15,0.2553,Void,To_validate,
ml17_280a_0160_part5.wav,5,25,0:25,0.2553,Void,To_validate,
ml17_280a_0156_part12.wav,12,60,1:00,0.2552,Void,To_validate,
ml17_280a_0052_part34.wav,34,170,2:50,0.2552,Void,To_validate,
ml17_280a_0143_part37.wav,37,185,3:05,0.2552,Void,To_validate,
ml17_280a_0156_part10.wav,10,50,0:50,0.2551,Void,To_validate,
ml17_280a_0058_part62.wav,62,310,5:10,0.2551,Void,To_validate,
ml17_280a_0029_part61.wav,61,305,5:05,0.2551,Void,To_validate,
ml17_280a_0026_part53.wav,53,265,4:25,0.255,Void,To_validate,
ml17_280a_0093_part52.wav,52,260,4:20,0.255,Void,To_validate,
ml17_280a_0084_part36.wav,36,180,3:00,0.255,Void,To_validate,
ml17_280a_0114_part21.wav,21,105,1:45,0.2549,Void,To_validate,
ml17_280a_0145_part10.wav,10,50,0:50,0.2549,Void,To_validate,
ml17_280a_0067_part3.wav,3,15,0:15,0.2549,Void,To_validate,
ml17_280a_0071_part5.wav,5,25,0:25,0.2549,Void,To_validate,
ml17_280a_0007_part9.wav,9,45,0:45,0.2548,Void,To_validate,
ml17_280a_0155_part3.wav,3,15,0:15,0.2548,Void,To_validate,
ml17_280a_0063_part6.wav,6,30,0:30,0.2548,Void,To_validate,
ml17_280a_0095_part42.wav,42,210,3:30,0.2547,Void,To_validate,
ml17_280a_0162_part59.wav,59,295,4:55,0.2547,Void,To_validate,
ml17_280a_0073_part43.wav,43,215,3:35,0.2546,Void,To_validate,
ml17_280a_0133_part8.wav,8,40,0:40,0.2545,Void,To_validate,
ml17_280a_0046_part17.wav,17,85,1:25,0.2544,Void,To_validate,
ml17_280a_0017_part23.wav,23,115,1:55,0.2544,Void,To_validate,
ml17_280a_0174_part17.wav,17,85,1:25,0.2543,Void,To_validate,
ml17_280a_0155_part6.wav,6,30,0:30,0.2543,Void,To_validate,
ml17_280a_0174_part23.wav,23,115,1:55,0.2543,Void,To_validate,
ml17_280a_0035_part5.wav,5,25,0:25,0.2542,Void,To_validate,
ml17_280a_0009_part22.wav,22,110,1:50,0.2542,Void,To_validate,
ml17_280a_0167_part37.wav,37,185,3:05,0.2541,Void,To_validate,
ml17_280a_0020_part52.wav,52,260,4:20,0.2541,Void,To_validate,
ml17_280a_0039_part57.wav,57,285,4:45,0.2541,Void,To_validate,
ml17_280a_0134_part19.wav,19,95,1:35,0.2541,Void,To_validate,
ml17_280a_0149_part12.wav,12,60,1:00,0.2541,Void,To_validate,
ml17_280a_0065_part5.wav,5,25,0:25,0.2541,Void,To_validate,
ml17_280a_0038_part24.wav,24,120,2:00,0.2541,Void,To_validate,
ml17_280a_0132_part3.wav,3,15,0:15,0.254,Void,To_validate,
ml17_280a_0103_part33.wav,33,165,2:45,0.254,Void,To_validate,
ml17_280a_0009_part18.wav,18,90,1:30,0.2539,Void,To_validate,
ml17_280a_0054_part55.wav,55,275,4:35,0.2539,Void,To_validate,
ml17_280a_0080_part47.wav,47,235,3:55,0.2539,Void,To_validate,
ml17_280a_0125_part26.wav,26,130,2:10,0.2539,Void,To_validate,
ml17_280a_0040_part65.wav,65,325,5:25,0.2539,Void,To_validate,
ml17_280a_0038_part26.wav,26,130,2:10,0.2538,Void,To_validate,
ml17_280a_0127_part0.wav,0,0,0:00,0.2538,Void,To_validate,
ml17_280a_0020_part9.wav,9,45,0:45,0.2538,Void,To_validate,
ml17_280a_0049_part65.wav,65,325,5:25,0.2538,Void,To_validate,
ml17_280a_0085_part41.wav,41,205,3:25,0.2538,Void,To_validate,
ml17_280a_0021_part3.wav,3,15,0:15,0.2538,Void,To_validate,
ml17_280a_0146_part47.wav,47,235,3:55,0.2537,Void,To_validate,
ml17_280a_0144_part31.wav,31,155,2:35,0.2537,Void,To_validate,
ml17_280a_0129_part53.wav,53,265,4:25,0.2537,Void,To_validate,
ml17_280a_0091_part25.wav,25,125,2:05,0.2537,Void,To_validate,
ml17_280a_0005_part65.wav,65,325,5:25,0.2537,Void,To_validate,
ml17_280a_0164_part22.wav,22,110,1:50,0.2537,Void,To_validate,
ml17_280a_0071_part1.wav,1,5,0:05,0.2536,Void,To_validate,
ml17_280a_0018_part9.wav,9,45,0:45,0.2536,Void,To_validate,
ml17_280a_0064_part39.wav,39,195,3:15,0.2536,Void,To_validate,
ml17_280a_0028_part5.wav,5,25,0:25,0.2535,Void,To_validate,
ml17_280a_0158_part16.wav,16,80,1:20,0.2535,Void,To_validate,
ml17_280a_0102_part20.wav,20,100,1:40,0.2534,Void,To_validate,
ml17_280a_0037_part1.wav,1,5,0:05,0.2534,Void,To_validate,
ml17_280a_0016_part9.wav,9,45,0:45,0.2534,Void,To_validate,
ml17_280a_0012_part63.wav,63,315,5:15,0.2533,Void,To_validate,
ml17_280a_0038_part12.wav,12,60,1:00,0.2532,Void,To_validate,
ml17_280a_0106_part20.wav,20,100,1:40,0.2532,Void,To_validate,
ml17_280a_0072_part49.wav,49,245,4:05,0.2531,Void,To_validate,
ml17_280a_0154_part36.wav,36,180,3:00,0.2529,Void,To_validate,
ml17_280a_0025_part57.wav,57,285,4:45,0.2528,Void,To_validate,
ml17_280a_0039_part66.wav,66,330,5:30,0.2528,Void,To_validate,
ml17_280a_0143_part25.wav,25,125,2:05,0.2528,Void,To_validate,
ml17_280a_0019_part9.wav,9,45,0:45,0.2528,Void,To_validate,
ml17_280a_0055_part34.wav,34,170,2:50,0.2528,Void,To_validate,
ml17_280a_0105_part20.wav,20,100,1:40,0.2528,Void,To_validate,
ml17_280a_0134_part2.wav,2,10,0:10,0.2527,Void,To_validate,
ml17_280a_0088_part34.wav,34,170,2:50,0.2527,Void,To_validate,
ml17_280a_0114_part61.wav,61,305,5:05,0.2527,Void,To_validate,
ml17_280a_0053_part28.wav,28,140,2:20,0.2526,Void,To_validate,
ml17_280a_0023_part6.wav,6,30,0:30,0.2526,Void,To_validate,
ml17_280a_0110_part25.wav,25,125,2:05,0.2526,Void,To_validate,
ml17_280a_0129_part2.wav,2,10,0:10,0.2526,Void,To_validate,
ml17_280a_0115_part44.wav,44,220,3:40,0.2526,Void,To_validate,
ml17_280a_0041_part58.wav,58,290,4:50,0.2525,Void,To_validate,
ml17_280a_0174_part12.wav,12,60,1:00,0.2523,Void,To_validate,
ml17_280a_0092_part19.wav,19,95,1:35,0.2523,Void,To_validate,
ml17_280a_0138_part0.wav,0,0,0:00,0.2523,Void,To_validate,
ml17_280a_0077_part32.wav,32,160,2:40,0.2523,Void,To_validate,
ml17_280a_0005_part54.wav,54,270,4:30,0.2523,Void,To_validate,
ml17_280a_0072_part62.wav,62,310,5:10,0.2523,Void,To_validate,
ml17_280a_0119_part22.wav,22,110,1:50,0.2523,Void,To_validate,
ml17_280a_0150_part19.wav,19,95,1:35,0.2522,Void,To_validate,
ml17_280a_0057_part11.wav,11,55,0:55,0.2521,Void,To_validate,
ml17_280a_0157_part6.wav,6,30,0:30,0.252,Void,To_validate,
ml17_280a_0073_part8.wav,8,40,0:40,0.252,Void,To_validate,
ml17_280a_0145_part50.wav,50,250,4:10,0.2519,Void,To_validate,
ml17_280a_0063_part64.wav,64,320,5:20,0.2518,Void,To_validate,
ml17_280a_0154_part12.wav,12,60,1:00,0.2518,Void,To_validate,
ml17_280a_0174_part6.wav,6,30,0:30,0.2518,Void,To_validate,
ml17_280a_0012_part40.wav,40,200,3:20,0.2517,Void,To_validate,
ml17_280a_0070_part3.wav,3,15,0:15,0.2517,Void,To_validate,
ml17_280a_0114_part48.wav,48,240,4:00,0.2517,Void,To_validate,
ml17_280a_0167_part12.wav,12,60,1:00,0.2516,Void,To_validate,
ml17_280a_0052_part47.wav,47,235,3:55,0.2516,Void,To_validate,
ml17_280a_0086_part24.wav,24,120,2:00,0.2515,Void,To_validate,
ml17_280a_0011_part14.wav,14,70,1:10,0.2515,Void,To_validate,
ml17_280a_0129_part32.wav,32,160,2:40,0.2515,Void,To_validate,
ml17_280a_0048_part48.wav,48,240,4:00,0.2514,Void,To_validate,
ml17_280a_0139_part17.wav,17,85,1:25,0.2514,Void,To_validate,
ml17_280a_0036_part52.wav,52,260,4:20,0.2514,Void,To_validate,
ml17_280a_0011_part32.wav,32,160,2:40,0.2512,Void,To_validate,
ml17_280a_0141_part20.wav,20,100,1:40,0.2512,Void,To_validate,
ml17_280a_0021_part9.wav,9,45,0:45,0.2512,Void,To_validate,
ml17_280a_0023_part16.wav,16,80,1:20,0.2512,Void,To_validate,
ml17_280a_0131_part5.wav,5,25,0:25,0.2512,Void,To_validate,
ml17_280a_0156_part2.wav,2,10,0:10,0.2511,Void,To_validate,
ml17_280a_0031_part44.wav,44,220,3:40,0.2511,Void,To_validate,
ml17_280a_0013_part66.wav,66,330,5:30,0.251,Void,To_validate,
ml17_280a_0110_part12.wav,12,60,1:00,0.251,Void,To_validate,
ml17_280a_0042_part10.wav,10,50,0:50,0.251,Void,To_validate,
ml17_280a_0019_part40.wav,40,200,3:20,0.251,Void,To_validate,
ml17_280a_0022_part50.wav,50,250,4:10,0.2509,Void,To_validate,
ml17_280a_0134_part12.wav,12,60,1:00,0.2508,Void,To_validate,
ml17_280a_0042_part54.wav,54,270,4:30,0.2508,Void,To_validate,
ml17_280a_0157_part11.wav,11,55,0:55,0.2508,Void,To_validate,
ml17_280a_0050_part3.wav,3,15,0:15,0.2508,Void,To_validate,
ml17_280a_0057_part52.wav,52,260,4:20,0.2507,Void,To_validate,
ml17_280a_0046_part39.wav,39,195,3:15,0.2507,Void,To_validate,
ml17_280a_0034_part32.wav,32,160,2:40,0.2507,Void,To_validate,
ml17_280a_0152_part15.wav,15,75,1:15,0.2505,Void,To_validate,
ml17_280a_0034_part27.wav,27,135,2:15,0.2505,Void,To_validate,
ml17_280a_0049_part33.wav,33,165,2:45,0.2504,Void,To_validate,
ml17_280a_0031_part31.wav,31,155,2:35,0.2504,Void,To_validate,
ml17_280a_0055_part39.wav,39,195,3:15,0.2504,Void,To_validate,
ml17_280a_0072_part18.wav,18,90,1:30,0.2503,Void,To_validate,
ml17_280a_0078_part43.wav,43,215,3:35,0.2502,Void,To_validate,
ml17_280a_0149_part3.wav,3,15,0:15,0.2502,Void,To_validate,
ml17_280a_0104_part50.wav,50,250,4:10,0.2502,Void,To_validate,
ml17_280a_0124_part11.wav,11,55,0:55,0.2502,Void,To_validate,
ml17_280a_0062_part3.wav,3,15,0:15,0.2502,Void,To_validate,
ml17_280a_0143_part23.wav,23,115,1:55,0.2501,Void,To_validate,
ml17_280a_0144_part9.wav,9,45,0:45,0.2501,Void,To_validate,
ml17_280a_0037_part10.wav,10,50,0:50,0.2501,Void,To_validate,
ml17_280a_0088_part2.wav,2,10,0:10,0.25,Void,To_validate,
ml17_280a_0059_part39.wav,39,195,3:15,0.25,Void,To_validate,
ml17_280a_0064_part51.wav,51,255,4:15,0.25,Void,To_validate,
ml17_280a_0121_part2.wav,2,10,0:10,0.2499,Void,To_validate,
ml17_280a_0055_part53.wav,53,265,4:25,0.2499,Void,To_validate,
ml17_280a_0045_part31.wav,31,155,2:35,0.2499,Void,To_validate,
ml17_280a_0033_part46.wav,46,230,3:50,0.2499,Void,To_validate,
ml17_280a_0164_part15.wav,15,75,1:15,0.2498,Void,To_validate,
ml17_280a_0145_part3.wav,3,15,0:15,0.2498,Void,To_validate,
ml17_280a_0160_part4.wav,4,20,0:20,0.2497,Void,To_validate,
ml17_280a_0099_part50.wav,50,250,4:10,0.2496,Void,To_validate,
ml17_280a_0031_part47.wav,47,235,3:55,0.2496,Void,To_validate,
ml17_280a_0145_part63.wav,63,315,5:15,0.2495,Void,To_validate,
ml17_280a_0128_part9.wav,9,45,0:45,0.2494,Void,To_validate,
ml17_280a_0052_part26.wav,26,130,2:10,0.2494,Void,To_validate,
ml17_280a_0088_part32.wav,32,160,2:40,0.2494,Void,To_validate,
ml17_280a_0071_part26.wav,26,130,2:10,0.2494,Void,To_validate,
ml17_280a_0078_part61.wav,61,305,5:05,0.2494,Void,To_validate,
ml17_280a_0156_part0.wav,0,0,0:00,0.2493,Void,To_validate,
ml17_280a_0133_part2.wav,2,10,0:10,0.2493,Void,To_validate,
ml17_280a_0129_part41.wav,41,205,3:25,0.2493,Void,To_validate,
ml17_280a_0145_part61.wav,61,305,5:05,0.2493,Void,To_validate,
ml17_280a_0157_part8.wav,8,40,0:40,0.2492,Void,To_validate,
ml17_280a_0063_part62.wav,62,310,5:10,0.2492,Void,To_validate,
ml17_280a_0017_part1.wav,1,5,0:05,0.2492,Void,To_validate,
ml17_280a_0006_part48.wav,48,240,4:00,0.2492,Void,To_validate,
ml17_280a_0034_part48.wav,48,240,4:00,0.2491,Void,To_validate,
ml17_280a_0028_part64.wav,64,320,5:20,0.2491,Void,To_validate,
ml17_280a_0104_part38.wav,38,190,3:10,0.2491,Void,To_validate,
ml17_280a_0087_part47.wav,47,235,3:55,0.249,Void,To_validate,
ml17_280a_0005_part59.wav,59,295,4:55,0.249,Void,To_validate,
ml17_280a_0087_part15.wav,15,75,1:15,0.249,Void,To_validate,
ml17_280a_0045_part49.wav,49,245,4:05,0.2489,Void,To_validate,
ml17_280a_0012_part12.wav,12,60,1:00,0.2489,Void,To_validate,
ml17_280a_0135_part19.wav,19,95,1:35,0.2488,Void,To_validate,
ml17_280a_0115_part42.wav,42,210,3:30,0.2488,Void,To_validate,
ml17_280a_0059_part50.wav,50,250,4:10,0.2488,Void,To_validate,
ml17_280a_0012_part13.wav,13,65,1:05,0.2487,Void,To_validate,
ml17_280a_0023_part25.wav,25,125,2:05,0.2487,Void,To_validate,
ml17_280a_0105_part9.wav,9,45,0:45,0.2487,Void,To_validate,
ml17_280a_0119_part16.wav,16,80,1:20,0.2487,Void,To_validate,
ml17_280a_0141_part65.wav,65,325,5:25,0.2486,Void,To_validate,
ml17_280a_0139_part45.wav,45,225,3:45,0.2486,Void,To_validate,
ml17_280a_0167_part57.wav,57,285,4:45,0.2486,Void,To_validate,
ml17_280a_0164_part16.wav,16,80,1:20,0.2486,Void,To_validate,
ml17_280a_0032_part21.wav,21,105,1:45,0.2484,Void,To_validate,
ml17_280a_0051_part1.wav,1,5,0:05,0.2484,Void,To_validate,
ml17_280a_0086_part15.wav,15,75,1:15,0.2484,Void,To_validate,
ml17_280a_0050_part1.wav,1,5,0:05,0.2484,Void,To_validate,
ml17_280a_0056_part0.wav,0,0,0:00,0.2484,Void,To_validate,
ml17_280a_0104_part51.wav,51,255,4:15,0.2484,Void,To_validate,
ml17_280a_0041_part46.wav,46,230,3:50,0.2483,Void,To_validate,
ml17_280a_0055_part29.wav,29,145,2:25,0.2483,Void,To_validate,
ml17_280a_0002_part5.wav,5,25,0:25,0.2482,Void,To_validate,
ml17_280a_0058_part23.wav,23,115,1:55,0.2481,Void,To_validate,
ml17_280a_0036_part34.wav,34,170,2:50,0.2481,Void,To_validate,
ml17_280a_0042_part0.wav,0,0,0:00,0.2481,Void,To_validate,
ml17_280a_0010_part37.wav,37,185,3:05,0.248,Void,To_validate,
ml17_280a_0166_part47.wav,47,235,3:55,0.2479,Void,To_validate,
ml17_280a_0019_part56.wav,56,280,4:40,0.2479,Void,To_validate,
ml17_280a_0167_part4.wav,4,20,0:20,0.2479,Void,To_validate,
ml17_280a_0133_part4.wav,4,20,0:20,0.2478,Void,To_validate,
ml17_280a_0085_part49.wav,49,245,4:05,0.2477,Void,To_validate,
ml17_280a_0085_part25.wav,25,125,2:05,0.2477,Void,To_validate,
ml17_280a_0113_part9.wav,9,45,0:45,0.2477,Void,To_validate,
ml17_280a_0106_part57.wav,57,285,4:45,0.2476,Void,To_validate,
ml17_280a_0147_part6.wav,6,30,0:30,0.2476,Void,To_validate,
ml17_280a_0041_part30.wav,30,150,2:30,0.2475,Void,To_validate,
ml17_280a_0059_part38.wav,38,190,3:10,0.2475,Void,To_validate,
ml17_280a_0127_part28.wav,28,140,2:20,0.2474,Void,To_validate,
ml17_280a_0046_part49.wav,49,245,4:05,0.2474,Void,To_validate,
ml17_280a_0057_part33.wav,33,165,2:45,0.2473,Void,To_validate,
ml17_280a_0122_part7.wav,7,35,0:35,0.2473,Void,To_validate,
ml17_280a_0025_part44.wav,44,220,3:40,0.2473,Void,To_validate,
ml17_280a_0049_part39.wav,39,195,3:15,0.2473,Void,To_validate,
ml17_280a_0104_part57.wav,57,285,4:45,0.2473,Void,To_validate,
ml17_280a_0143_part48.wav,48,240,4:00,0.2473,Void,To_validate,
ml17_280a_0038_part62.wav,62,310,5:10,0.2473,Void,To_validate,
ml17_280a_0149_part15.wav,15,75,1:15,0.2472,Void,To_validate,
ml17_280a_0058_part29.wav,29,145,2:25,0.2472,Void,To_validate,
ml17_280a_0079_part36.wav,36,180,3:00,0.2472,Void,To_validate,
ml17_280a_0157_part18.wav,18,90,1:30,0.2472,Void,To_validate,
ml17_280a_0141_part36.wav,36,180,3:00,0.2471,Void,To_validate,
ml17_280a_0055_part51.wav,51,255,4:15,0.2471,Void,To_validate,
ml17_280a_0120_part56.wav,56,280,4:40,0.2471,Void,To_validate,
ml17_280a_0023_part17.wav,17,85,1:25,0.2471,Void,To_validate,
ml17_280a_0110_part56.wav,56,280,4:40,0.2471,Void,To_validate,
ml17_280a_0164_part1.wav,1,5,0:05,0.2471,Void,To_validate,
ml17_280a_0106_part50.wav,50,250,4:10,0.247,Void,To_validate,
ml17_280a_0129_part65.wav,65,325,5:25,0.247,Void,To_validate,
ml17_280a_0094_part5.wav,5,25,0:25,0.247,Void,To_validate,
ml17_280a_0157_part19.wav,19,95,1:35,0.247,Void,To_validate,
ml17_280a_0072_part10.wav,10,50,0:50,0.247,Void,To_validate,
ml17_280a_0145_part51.wav,51,255,4:15,0.247,Void,To_validate,
ml17_280a_0092_part18.wav,18,90,1:30,0.2469,Void,To_validate,
ml17_280a_0082_part2.wav,2,10,0:10,0.2469,Void,To_validate,
ml17_280a_0034_part42.wav,42,210,3:30,0.2469,Void,To_validate,
ml17_280a_0072_part30.wav,30,150,2:30,0.2469,Void,To_validate,
ml17_280a_0126_part36.wav,36,180,3:00,0.2468,Void,To_validate,
ml17_280a_0077_part8.wav,8,40,0:40,0.2468,Void,To_validate,
ml17_280a_0152_part9.wav,9,45,0:45,0.2468,Void,To_validate,
ml17_280a_0108_part2.wav,2,10,0:10,0.2468,Void,To_validate,
ml17_280a_0089_part26.wav,26,130,2:10,0.2467,Void,To_validate,
